Experiment	bias spectroscopy	
Saved Date	01.01.2000 00:00:00	
User		
Date	01.01.2000 00:00:00	
X (m)	4.96447E-9	
Y (m)	6.49409E-9	
Z (m)	-173.056E-9	
Z offset (m)	0E+0	
Settling time (s)	800E-6	
Integration time (s)	6E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	01.01.2000 00:00:00	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 6 (V)	Bias (V)	OC M1 Freq. Shift (Hz)	Current [bwd] (A)	Input 6 [bwd] (V)	Bias [bwd] (V)	OC M1 Freq. Shift [bwd] (Hz)
-1.90950E-1	-9.50656E-12	1.24713E-2	-1.90950E-1	-2.24703E+1	-1.46825E-11	1.12913E-2	-1.90950E-1	-2.25152E+1
-1.91600E-1	-4.00166E-12	1.20606E-2	-1.91600E-1	-2.27843E+1	-1.71182E-11	1.13730E-2	-1.91600E-1	-2.28540E+1
-1.92250E-1	-5.46516E-12	1.20706E-2	-1.92250E-1	-2.26378E+1	-1.20074E-11	1.19292E-2	-1.92250E-1	-2.25774E+1
-1.92900E-1	-1.24189E-11	1.28977E-2	-1.92900E-1	-2.26040E+1	-5.34676E-12	1.23121E-2	-1.92900E-1	-2.24401E+1
-1.93550E-1	-1.73048E-11	1.40928E-2	-1.93550E-1	-2.24762E+1	-4.53047E-12	1.22351E-2	-1.93550E-1	-2.29267E+1
-1.94200E-1	-1.43910E-11	1.46036E-2	-1.94200E-1	-2.26604E+1	-1.02636E-11	1.18756E-2	-1.94200E-1	-2.24994E+1
-1.94850E-1	-7.06247E-12	1.39842E-2	-1.94850E-1	-2.29736E+1	-1.66367E-11	1.18448E-2	-1.94850E-1	-2.25476E+1
-1.95500E-1	-3.63117E-12	1.30804E-2	-1.95500E-1	-2.25842E+1	-1.62915E-11	1.24146E-2	-1.95500E-1	-2.25762E+1
-1.96150E-1	-7.84825E-12	1.27969E-2	-1.96150E-1	-2.30377E+1	-9.64878E-12	1.30950E-2	-1.96150E-1	-2.27429E+1
-1.96800E-1	-1.49493E-11	1.34380E-2	-1.96800E-1	-2.26092E+1	-4.24433E-12	1.32138E-2	-1.96800E-1	-2.28150E+1
-1.97450E-1	-1.73845E-11	1.40309E-2	-1.97450E-1	-2.26212E+1	-6.25877E-12	1.26970E-2	-1.97450E-1	-2.25641E+1
-1.98100E-1	-1.21536E-11	1.37207E-2	-1.98100E-1	-2.25064E+1	-1.33032E-11	1.20726E-2	-1.98100E-1	-2.27804E+1
-1.98750E-1	-5.19305E-12	1.29804E-2	-1.98750E-1	-2.27188E+1	-1.80157E-11	1.20094E-2	-1.98750E-1	-2.28555E+1
-1.99400E-1	-4.40511E-12	1.26229E-2	-1.99400E-1	-2.25699E+1	-1.48619E-11	1.23744E-2	-1.99400E-1	-2.27106E+1
-2.00050E-1	-1.07397E-11	1.29514E-2	-2.00050E-1	-2.26261E+1	-7.52123E-12	1.28819E-2	-2.00050E-1	-2.24945E+1
-2.00700E-1	-1.69520E-11	1.36885E-2	-2.00700E-1	-2.25184E+1	-4.40949E-12	1.28161E-2	-2.00700E-1	-2.27380E+1
-2.01350E-1	-1.62625E-11	1.38351E-2	-2.01350E-1	-2.26649E+1	-8.79406E-12	1.21308E-2	-2.01350E-1	-2.24852E+1
-2.02000E-1	-9.61109E-12	1.32993E-2	-2.02000E-1	-2.28702E+1	-1.59468E-11	1.14786E-2	-2.02000E-1	-2.27858E+1
-2.02650E-1	-4.21820E-12	1.25147E-2	-2.02650E-1	-2.26671E+1	-1.80482E-11	1.14606E-2	-2.02650E-1	-2.25767E+1
-2.03300E-1	-6.34044E-12	1.24150E-2	-2.03300E-1	-2.26070E+1	-1.24184E-11	1.19666E-2	-2.03300E-1	-2.25382E+1
-2.03950E-1	-1.36461E-11	1.31898E-2	-2.03950E-1	-2.25822E+1	-5.69367E-12	1.23105E-2	-2.03950E-1	-2.25436E+1
-2.04600E-1	-1.78799E-11	1.39876E-2	-2.04600E-1	-2.26800E+1	-5.37819E-12	1.22049E-2	-2.04600E-1	-2.26762E+1
-2.05250E-1	-1.43492E-11	1.39754E-2	-2.05250E-1	-2.28430E+1	-1.19179E-11	1.17730E-2	-2.05250E-1	-2.27638E+1
-2.05900E-1	-7.11184E-12	1.32524E-2	-2.05900E-1	-2.27447E+1	-1.79007E-11	1.17930E-2	-2.05900E-1	-2.26990E+1
-2.06550E-1	-4.13676E-12	1.26678E-2	-2.06550E-1	-2.26903E+1	-1.69521E-11	1.25917E-2	-2.06550E-1	-2.26737E+1
-2.07200E-1	-8.80672E-12	1.27346E-2	-2.07200E-1	-2.28628E+1	-1.03339E-11	1.36789E-2	-2.07200E-1	-2.25487E+1
-2.07850E-1	-1.60412E-11	1.33107E-2	-2.07850E-1	-2.26629E+1	-5.09546E-12	1.43063E-2	-2.07850E-1	-2.27923E+1
-2.08500E-1	-1.75376E-11	1.35766E-2	-2.08500E-1	-2.25388E+1	-7.55388E-12	1.40793E-2	-2.08500E-1	-2.26073E+1
-2.09150E-1	-1.20904E-11	1.33905E-2	-2.09150E-1	-2.27409E+1	-1.46898E-11	1.38253E-2	-2.09150E-1	-2.27704E+1
-2.09800E-1	-5.50118E-12	1.27986E-2	-2.09800E-1	-2.27687E+1	-1.87300E-11	1.40022E-2	-2.09800E-1	-2.25920E+1
-2.10450E-1	-5.24880E-12	1.26123E-2	-2.10450E-1	-2.26997E+1	-1.50010E-11	1.48572E-2	-2.10450E-1	-2.26712E+1
-2.11100E-1	-1.16212E-11	1.26763E-2	-2.11100E-1	-2.26782E+1	-7.79831E-12	1.54882E-2	-2.11100E-1	-2.27786E+1
-2.11750E-1	-1.76294E-11	1.29208E-2	-2.11750E-1	-2.24344E+1	-5.07074E-12	1.51045E-2	-2.11750E-1	-2.27421E+1
-2.12400E-1	-1.64859E-11	1.26204E-2	-2.12400E-1	-2.27328E+1	-1.01139E-11	1.41019E-2	-2.12400E-1	-2.28130E+1
-2.13050E-1	-9.44885E-12	1.18379E-2	-2.13050E-1	-2.23859E+1	-1.72275E-11	1.35217E-2	-2.13050E-1	-2.26180E+1
-2.13700E-1	-4.38519E-12	1.11072E-2	-2.13700E-1	-2.27865E+1	-1.84512E-11	1.40451E-2	-2.13700E-1	-2.26431E+1
-2.14350E-1	-7.14853E-12	1.08920E-2	-2.14350E-1	-2.27988E+1	-1.26026E-11	1.51402E-2	-2.14350E-1	-2.28328E+1
-2.15000E-1	-1.45254E-11	1.14147E-2	-2.15000E-1	-2.26945E+1	-6.41080E-12	1.56473E-2	-2.15000E-1	-2.26535E+1
-2.15650E-1	-1.82369E-11	1.21112E-2	-2.15650E-1	-2.26483E+1	-6.45989E-12	1.54248E-2	-2.15650E-1	-2.29069E+1
-2.16300E-1	-1.42751E-11	1.25595E-2	-2.16300E-1	-2.30126E+1	-1.32113E-11	1.48132E-2	-2.16300E-1	-2.27380E+1
-2.16950E-1	-7.04597E-12	1.26161E-2	-2.16950E-1	-2.27361E+1	-1.89345E-11	1.46017E-2	-2.16950E-1	-2.26954E+1
-2.17600E-1	-4.65195E-12	1.27263E-2	-2.17600E-1	-2.27262E+1	-1.72608E-11	1.51270E-2	-2.17600E-1	-2.26129E+1
-2.18250E-1	-9.68955E-12	1.31859E-2	-2.18250E-1	-2.27116E+1	-1.00316E-11	1.56214E-2	-2.18250E-1	-2.26224E+1
-2.18900E-1	-1.66791E-11	1.38973E-2	-2.18900E-1	-2.28072E+1	-5.26955E-12	1.53607E-2	-2.18900E-1	-2.26134E+1
-2.19550E-1	-1.79542E-11	1.44053E-2	-2.19550E-1	-2.24995E+1	-8.62388E-12	1.46004E-2	-2.19550E-1	-2.27704E+1
-2.20200E-1	-1.19581E-11	1.39491E-2	-2.20200E-1	-2.28085E+1	-1.58245E-11	1.41118E-2	-2.20200E-1	-2.28247E+1
-2.20850E-1	-5.64249E-12	1.29505E-2	-2.20850E-1	-2.27086E+1	-1.91394E-11	1.42881E-2	-2.20850E-1	-2.27090E+1
-2.21500E-1	-6.05987E-12	1.21282E-2	-2.21500E-1	-2.25325E+1	-1.49752E-11	1.50402E-2	-2.21500E-1	-2.25379E+1
-2.22150E-1	-1.26788E-11	1.22083E-2	-2.22150E-1	-2.26826E+1	-7.88155E-12	1.53307E-2	-2.22150E-1	-2.29377E+1
-2.22800E-1	-1.81955E-11	1.28897E-2	-2.22800E-1	-2.27627E+1	-5.76934E-12	1.51612E-2	-2.22800E-1	-2.26977E+1
-2.23450E-1	-1.65337E-11	1.32177E-2	-2.23450E-1	-2.30426E+1	-1.12836E-11	1.45543E-2	-2.23450E-1	-2.25560E+1
-2.24100E-1	-9.58043E-12	1.29528E-2	-2.24100E-1	-2.26772E+1	-1.79407E-11	1.44391E-2	-2.24100E-1	-2.29743E+1
-2.24750E-1	-5.03098E-12	1.22746E-2	-2.24750E-1	-2.25377E+1	-1.88374E-11	1.49865E-2	-2.24750E-1	-2.26625E+1
-2.25400E-1	-8.12348E-12	1.21555E-2	-2.25400E-1	-2.27366E+1	-1.25619E-11	1.55779E-2	-2.25400E-1	-2.26658E+1
-2.26050E-1	-1.55842E-11	1.30472E-2	-2.26050E-1	-2.26287E+1	-6.48525E-12	1.55205E-2	-2.26050E-1	-2.26890E+1
-2.26700E-1	-1.87359E-11	1.42827E-2	-2.26700E-1	-2.25403E+1	-7.17978E-12	1.47923E-2	-2.26700E-1	-2.28394E+1
-2.27350E-1	-1.43869E-11	1.49828E-2	-2.27350E-1	-2.30064E+1	-1.42025E-11	1.40545E-2	-2.27350E-1	-2.25963E+1
-2.28000E-1	-7.41975E-12	1.47587E-2	-2.28000E-1	-2.25948E+1	-1.95489E-11	1.39049E-2	-2.28000E-1	-2.26087E+1
-2.28650E-1	-5.53248E-12	1.44258E-2	-2.28650E-1	-2.26172E+1	-1.72641E-11	1.44708E-2	-2.28650E-1	-2.27504E+1
-2.29300E-1	-1.07673E-11	1.47611E-2	-2.29300E-1	-2.26851E+1	-1.00571E-11	1.52139E-2	-2.29300E-1	-2.28162E+1
-2.29950E-1	-1.75874E-11	1.56699E-2	-2.29950E-1	-2.25298E+1	-5.93121E-12	1.54614E-2	-2.29950E-1	-2.26095E+1
-2.30600E-1	-1.83249E-11	1.62539E-2	-2.30600E-1	-2.27939E+1	-9.53432E-12	1.52018E-2	-2.30600E-1	-2.27623E+1
-2.31250E-1	-1.20643E-11	1.60188E-2	-2.31250E-1	-2.25996E+1	-1.69600E-11	1.47911E-2	-2.31250E-1	-2.25103E+1
-2.31900E-1	-5.94479E-12	1.52564E-2	-2.31900E-1	-2.24237E+1	-1.97811E-11	1.49074E-2	-2.31900E-1	-2.27988E+1
-2.32550E-1	-7.12252E-12	1.50336E-2	-2.32550E-1	-2.28039E+1	-1.49553E-11	1.54973E-2	-2.32550E-1	-2.26345E+1
-2.33200E-1	-1.40125E-11	1.55373E-2	-2.33200E-1	-2.26471E+1	-7.95982E-12	1.59416E-2	-2.33200E-1	-2.27226E+1
-2.33850E-1	-1.93331E-11	1.63723E-2	-2.33850E-1	-2.30254E+1	-6.47728E-12	1.58457E-2	-2.33850E-1	-2.27329E+1
-2.34500E-1	-1.70660E-11	1.64234E-2	-2.34500E-1	-2.24103E+1	-1.21530E-11	1.53292E-2	-2.34500E-1	-2.29075E+1
-2.35150E-1	-9.94229E-12	1.55500E-2	-2.35150E-1	-2.27260E+1	-1.89058E-11	1.50289E-2	-2.35150E-1	-2.27980E+1
-2.35800E-1	-6.06908E-12	1.46883E-2	-2.35800E-1	-2.25691E+1	-1.90656E-11	1.55589E-2	-2.35800E-1	-2.25404E+1
-2.36450E-1	-9.58516E-12	1.46406E-2	-2.36450E-1	-2.30632E+1	-1.25666E-11	1.63554E-2	-2.36450E-1	-2.28759E+1
-2.37100E-1	-1.67813E-11	1.53423E-2	-2.37100E-1	-2.25132E+1	-6.85014E-12	1.65570E-2	-2.37100E-1	-2.28372E+1
-2.37750E-1	-1.96342E-11	1.59095E-2	-2.37750E-1	-2.27923E+1	-8.03984E-12	1.59545E-2	-2.37750E-1	-2.28322E+1
-2.38400E-1	-1.45849E-11	1.56538E-2	-2.38400E-1	-2.28615E+1	-1.52037E-11	1.49751E-2	-2.38400E-1	-2.27493E+1
-2.39050E-1	-7.85550E-12	1.49546E-2	-2.39050E-1	-2.26281E+1	-2.02710E-11	1.47359E-2	-2.39050E-1	-2.28390E+1
-2.39700E-1	-6.47926E-12	1.44688E-2	-2.39700E-1	-2.29377E+1	-1.74386E-11	1.53968E-2	-2.39700E-1	-2.26670E+1
-2.40350E-1	-1.23413E-11	1.48566E-2	-2.40350E-1	-2.27877E+1	-1.01818E-11	1.63219E-2	-2.40350E-1	-2.27357E+1
-2.41000E-1	-1.90327E-11	1.54908E-2	-2.41000E-1	-2.25492E+1	-6.60955E-12	1.65449E-2	-2.41000E-1	-2.25733E+1
-2.41650E-1	-1.91139E-11	1.56409E-2	-2.41650E-1	-2.28352E+1	-1.06255E-11	1.59497E-2	-2.41650E-1	-2.27766E+1
-2.42300E-1	-1.26645E-11	1.51808E-2	-2.42300E-1	-2.26851E+1	-1.79161E-11	1.53505E-2	-2.42300E-1	-2.27668E+1
-2.42950E-1	-6.91657E-12	1.45535E-2	-2.42950E-1	-2.28833E+1	-2.03420E-11	1.56323E-2	-2.42950E-1	-2.28588E+1
-2.43600E-1	-8.37307E-12	1.44293E-2	-2.43600E-1	-2.25181E+1	-1.52071E-11	1.67540E-2	-2.43600E-1	-2.25631E+1
-2.44250E-1	-1.55088E-11	1.48863E-2	-2.44250E-1	-2.25605E+1	-8.36120E-12	1.76875E-2	-2.44250E-1	-2.26862E+1
-2.44900E-1	-2.05572E-11	1.54930E-2	-2.44900E-1	-2.27004E+1	-7.45960E-12	1.76113E-2	-2.44900E-1	-2.28657E+1
-2.45550E-1	-1.75885E-11	1.56444E-2	-2.45550E-1	-2.27905E+1	-1.32672E-11	1.68117E-2	-2.45550E-1	-2.26213E+1
-2.46200E-1	-1.03634E-11	1.54402E-2	-2.46200E-1	-2.30684E+1	-1.98240E-11	1.62542E-2	-2.46200E-1	-2.30032E+1
-2.46850E-1	-6.89271E-12	1.49084E-2	-2.46850E-1	-2.28320E+1	-1.95592E-11	1.64677E-2	-2.46850E-1	-2.25806E+1
-2.47500E-1	-1.10694E-11	1.47342E-2	-2.47500E-1	-2.26082E+1	-1.27977E-11	1.68888E-2	-2.47500E-1	-2.27550E+1
-2.48150E-1	-1.80710E-11	1.51196E-2	-2.48150E-1	-2.27768E+1	-7.32882E-12	1.63896E-2	-2.48150E-1	-2.28477E+1
-2.48800E-1	-2.05471E-11	1.55466E-2	-2.48800E-1	-2.29746E+1	-9.40543E-12	1.52918E-2	-2.48800E-1	-2.27385E+1
-2.49450E-1	-1.55074E-11	1.56502E-2	-2.49450E-1	-2.25950E+1	-1.66212E-11	1.42591E-2	-2.49450E-1	-2.27391E+1
-2.50100E-1	-8.76022E-12	1.53439E-2	-2.50100E-1	-2.28442E+1	-2.11719E-11	1.40169E-2	-2.50100E-1	-2.26142E+1
-2.50750E-1	-7.71587E-12	1.53443E-2	-2.50750E-1	-2.27110E+1	-1.77666E-11	1.44976E-2	-2.50750E-1	-2.28873E+1
-2.51400E-1	-1.39331E-11	1.56255E-2	-2.51400E-1	-2.26797E+1	-1.05253E-11	1.49347E-2	-2.51400E-1	-2.26261E+1
-2.52050E-1	-2.00920E-11	1.63721E-2	-2.52050E-1	-2.26669E+1	-7.21885E-12	1.45932E-2	-2.52050E-1	-2.30960E+1
-2.52700E-1	-1.95317E-11	1.68977E-2	-2.52700E-1	-2.30668E+1	-1.17824E-11	1.39553E-2	-2.52700E-1	-2.29974E+1
-2.53350E-1	-1.31303E-11	1.63699E-2	-2.53350E-1	-2.24114E+1	-1.91108E-11	1.38490E-2	-2.53350E-1	-2.26647E+1
-2.54000E-1	-7.43703E-12	1.54124E-2	-2.54000E-1	-2.29855E+1	-2.08403E-11	1.45695E-2	-2.54000E-1	-2.27581E+1
-2.54650E-1	-9.45786E-12	1.47505E-2	-2.54650E-1	-2.28006E+1	-1.56152E-11	1.56268E-2	-2.54650E-1	-2.27590E+1
-2.55300E-1	-1.67833E-11	1.47346E-2	-2.55300E-1	-2.25586E+1	-8.78772E-12	1.61885E-2	-2.55300E-1	-2.30981E+1
-2.55950E-1	-2.11671E-11	1.50818E-2	-2.55950E-1	-2.24419E+1	-8.42537E-12	1.58532E-2	-2.55950E-1	-2.25849E+1
-2.56600E-1	-1.79962E-11	1.50395E-2	-2.56600E-1	-2.31387E+1	-1.48955E-11	1.53828E-2	-2.56600E-1	-2.29081E+1
-2.57250E-1	-1.06853E-11	1.43387E-2	-2.57250E-1	-2.25201E+1	-2.08638E-11	1.52470E-2	-2.57250E-1	-2.26436E+1
-2.57900E-1	-7.51990E-12	1.34726E-2	-2.57900E-1	-2.27552E+1	-2.00380E-11	1.56082E-2	-2.57900E-1	-2.27129E+1
-2.58550E-1	-1.24563E-11	1.33266E-2	-2.58550E-1	-2.28322E+1	-1.28354E-11	1.59523E-2	-2.58550E-1	-2.26835E+1
-2.59200E-1	-1.94508E-11	1.41352E-2	-2.59200E-1	-2.27490E+1	-7.75482E-12	1.57232E-2	-2.59200E-1	-2.25423E+1
-2.59850E-1	-2.11236E-11	1.50777E-2	-2.59850E-1	-2.28039E+1	-1.04254E-11	1.49559E-2	-2.59850E-1	-2.29213E+1
-2.60500E-1	-1.55030E-11	1.53106E-2	-2.60500E-1	-2.27283E+1	-1.78197E-11	1.42512E-2	-2.60500E-1	-2.27021E+1
-2.61150E-1	-9.11439E-12	1.48568E-2	-2.61150E-1	-2.27392E+1	-2.17141E-11	1.41253E-2	-2.61150E-1	-2.31006E+1
-2.61800E-1	-8.57746E-12	1.44370E-2	-2.61800E-1	-2.28440E+1	-1.81331E-11	1.45091E-2	-2.61800E-1	-2.28602E+1
-2.62450E-1	-1.52504E-11	1.49611E-2	-2.62450E-1	-2.28089E+1	-1.08233E-11	1.47314E-2	-2.62450E-1	-2.25582E+1
-2.63100E-1	-2.09638E-11	1.59122E-2	-2.63100E-1	-2.28651E+1	-8.27643E-12	1.45377E-2	-2.63100E-1	-2.26890E+1
-2.63750E-1	-1.99166E-11	1.65146E-2	-2.63750E-1	-2.30352E+1	-1.33570E-11	1.39577E-2	-2.63750E-1	-2.31409E+1
-2.64400E-1	-1.32257E-11	1.61340E-2	-2.64400E-1	-2.27206E+1	-2.02948E-11	1.35533E-2	-2.64400E-1	-2.25959E+1
-2.65050E-1	-8.04912E-12	1.53887E-2	-2.65050E-1	-2.29454E+1	-2.16494E-11	1.39008E-2	-2.65050E-1	-2.29150E+1
-2.65700E-1	-1.04172E-11	1.51679E-2	-2.65700E-1	-2.25966E+1	-1.58975E-11	1.44232E-2	-2.65700E-1	-2.28416E+1
-2.66350E-1	-1.79143E-11	1.59307E-2	-2.66350E-1	-2.28664E+1	-9.20851E-12	1.47333E-2	-2.66350E-1	-2.26132E+1
-2.67000E-1	-2.16484E-11	1.67960E-2	-2.67000E-1	-2.29251E+1	-9.43579E-12	1.42855E-2	-2.67000E-1	-2.26074E+1
-2.67650E-1	-1.76000E-11	1.68339E-2	-2.67650E-1	-2.27681E+1	-1.60494E-11	1.35401E-2	-2.67650E-1	-2.27898E+1
-2.68300E-1	-1.05822E-11	1.59441E-2	-2.68300E-1	-2.26506E+1	-2.17067E-11	1.30223E-2	-2.68300E-1	-2.26434E+1
-2.68950E-1	-7.90860E-12	1.51294E-2	-2.68950E-1	-2.28595E+1	-2.00291E-11	1.31782E-2	-2.68950E-1	-2.28056E+1
-2.69600E-1	-1.29167E-11	1.52302E-2	-2.69600E-1	-2.28395E+1	-1.30977E-11	1.36598E-2	-2.69600E-1	-2.29828E+1
-2.70250E-1	-2.03244E-11	1.59744E-2	-2.70250E-1	-2.24861E+1	-8.54243E-12	1.38176E-2	-2.70250E-1	-2.28339E+1
-2.70900E-1	-2.14695E-11	1.62475E-2	-2.70900E-1	-2.29323E+1	-1.15812E-11	1.36226E-2	-2.70900E-1	-2.27740E+1
-2.71550E-1	-1.54386E-11	1.56891E-2	-2.71550E-1	-2.27205E+1	-1.90309E-11	1.32104E-2	-2.71550E-1	-2.28960E+1
-2.72200E-1	-9.06286E-12	1.48687E-2	-2.72200E-1	-2.30179E+1	-2.23933E-11	1.33948E-2	-2.72200E-1	-2.27212E+1
-2.72850E-1	-9.30488E-12	1.47353E-2	-2.72850E-1	-2.27416E+1	-1.81199E-11	1.42986E-2	-2.72850E-1	-2.26909E+1
-2.73500E-1	-1.59323E-11	1.53177E-2	-2.73500E-1	-2.25676E+1	-1.12422E-11	1.51760E-2	-2.73500E-1	-2.28119E+1
-2.74150E-1	-2.16056E-11	1.59048E-2	-2.74150E-1	-2.28366E+1	-9.21502E-12	1.51181E-2	-2.74150E-1	-2.25990E+1
-2.74800E-1	-1.99325E-11	1.57080E-2	-2.74800E-1	-2.29189E+1	-1.45124E-11	1.42643E-2	-2.74800E-1	-2.28953E+1
-2.75450E-1	-1.28254E-11	1.47044E-2	-2.75450E-1	-2.28120E+1	-2.13309E-11	1.35743E-2	-2.75450E-1	-2.31757E+1
-2.76100E-1	-8.20654E-12	1.37182E-2	-2.76100E-1	-2.30397E+1	-2.19541E-11	1.37447E-2	-2.76100E-1	-2.27950E+1
-2.76750E-1	-1.14057E-11	1.35156E-2	-2.76750E-1	-2.25685E+1	-1.60194E-11	1.45356E-2	-2.76750E-1	-2.27727E+1
-2.77400E-1	-1.87789E-11	1.36685E-2	-2.77400E-1	-2.25534E+1	-1.00217E-11	1.50366E-2	-2.77400E-1	-2.26768E+1
-2.78050E-1	-2.20551E-11	1.38171E-2	-2.78050E-1	-2.26942E+1	-1.06994E-11	1.44128E-2	-2.78050E-1	-2.28303E+1
-2.78700E-1	-1.77848E-11	1.35597E-2	-2.78700E-1	-2.29427E+1	-1.75352E-11	1.33092E-2	-2.78700E-1	-2.28043E+1
-2.79350E-1	-1.07518E-11	1.28987E-2	-2.79350E-1	-2.28437E+1	-2.30607E-11	1.28130E-2	-2.79350E-1	-2.29555E+1
-2.80000E-1	-8.78616E-12	1.26038E-2	-2.80000E-1	-2.26257E+1	-2.09455E-11	1.31300E-2	-2.80000E-1	-2.29499E+1
-2.80650E-1	-1.40536E-11	1.28413E-2	-2.80650E-1	-2.28889E+1	-1.38119E-11	1.37074E-2	-2.80650E-1	-2.30707E+1
-2.81300E-1	-2.12172E-11	1.35032E-2	-2.81300E-1	-2.26195E+1	-9.78418E-12	1.36512E-2	-2.81300E-1	-2.26538E+1
-2.81950E-1	-2.15748E-11	1.38244E-2	-2.81950E-1	-2.28656E+1	-1.32639E-11	1.29511E-2	-2.81950E-1	-2.29855E+1
-2.82600E-1	-1.52565E-11	1.37260E-2	-2.82600E-1	-2.30912E+1	-2.04631E-11	1.24657E-2	-2.82600E-1	-2.28395E+1
-2.83250E-1	-9.62185E-12	1.31858E-2	-2.83250E-1	-2.30534E+1	-2.34698E-11	1.27776E-2	-2.83250E-1	-2.25574E+1
-2.83900E-1	-1.07680E-11	1.29147E-2	-2.83900E-1	-2.30756E+1	-1.87799E-11	1.35645E-2	-2.83900E-1	-2.30347E+1
-2.84550E-1	-1.78038E-11	1.30038E-2	-2.84550E-1	-2.29487E+1	-1.17666E-11	1.41062E-2	-2.84550E-1	-2.28956E+1
-2.85200E-1	-2.26552E-11	1.35094E-2	-2.85200E-1	-2.28090E+1	-1.06363E-11	1.36519E-2	-2.85200E-1	-2.28152E+1
-2.85850E-1	-2.00864E-11	1.37943E-2	-2.85850E-1	-2.27610E+1	-1.63718E-11	1.28440E-2	-2.85850E-1	-2.26494E+1
-2.86500E-1	-1.30586E-11	1.32814E-2	-2.86500E-1	-2.28735E+1	-2.29150E-11	1.24756E-2	-2.86500E-1	-2.28593E+1
-2.87150E-1	-9.21070E-12	1.25088E-2	-2.87150E-1	-2.28070E+1	-2.29890E-11	1.29408E-2	-2.87150E-1	-2.27771E+1
-2.87800E-1	-1.30027E-11	1.20115E-2	-2.87800E-1	-2.28459E+1	-1.63448E-11	1.37145E-2	-2.87800E-1	-2.28408E+1
-2.88450E-1	-1.99536E-11	1.23151E-2	-2.88450E-1	-2.28531E+1	-1.08086E-11	1.38290E-2	-2.88450E-1	-2.28604E+1
-2.89100E-1	-2.28436E-11	1.27544E-2	-2.89100E-1	-2.31247E+1	-1.20758E-11	1.32781E-2	-2.89100E-1	-2.29463E+1
-2.89750E-1	-1.80166E-11	1.25733E-2	-2.89750E-1	-2.29007E+1	-1.88428E-11	1.26650E-2	-2.89750E-1	-2.26364E+1
-2.90400E-1	-1.13033E-11	1.17844E-2	-2.90400E-1	-2.28475E+1	-2.37248E-11	1.27295E-2	-2.90400E-1	-2.30688E+1
-2.91050E-1	-1.01565E-11	1.10105E-2	-2.91050E-1	-2.28731E+1	-2.12335E-11	1.33696E-2	-2.91050E-1	-2.29628E+1
-2.91700E-1	-1.58382E-11	1.10753E-2	-2.91700E-1	-2.26516E+1	-1.41056E-11	1.38174E-2	-2.91700E-1	-2.29900E+1
-2.92350E-1	-2.21923E-11	1.18994E-2	-2.92350E-1	-2.31564E+1	-1.07037E-11	1.34511E-2	-2.92350E-1	-2.29080E+1
-2.93000E-1	-2.26832E-11	1.25717E-2	-2.93000E-1	-2.27550E+1	-1.45659E-11	1.27238E-2	-2.93000E-1	-2.28551E+1
-2.93650E-1	-1.59527E-11	1.23314E-2	-2.93650E-1	-2.28271E+1	-2.15185E-11	1.23156E-2	-2.93650E-1	-2.26514E+1
-2.94300E-1	-1.02071E-11	1.13589E-2	-2.94300E-1	-2.28455E+1	-2.40272E-11	1.27340E-2	-2.94300E-1	-2.29880E+1
-2.94950E-1	-1.19260E-11	1.05833E-2	-2.94950E-1	-2.29734E+1	-1.90964E-11	1.34004E-2	-2.94950E-1	-2.28339E+1
-2.95600E-1	-1.89849E-11	1.05766E-2	-2.95600E-1	-2.28543E+1	-1.23032E-11	1.38237E-2	-2.95600E-1	-2.30354E+1
-2.96250E-1	-2.39292E-11	1.09225E-2	-2.96250E-1	-2.30014E+1	-1.12378E-11	1.34090E-2	-2.96250E-1	-2.27531E+1
-2.96900E-1	-2.11896E-11	1.07929E-2	-2.96900E-1	-2.28786E+1	-1.72583E-11	1.28262E-2	-2.96900E-1	-2.29700E+1
-2.97550E-1	-1.38575E-11	1.01021E-2	-2.97550E-1	-2.27677E+1	-2.35329E-11	1.23941E-2	-2.97550E-1	-2.28863E+1
-2.98200E-1	-1.02840E-11	9.34706E-3	-2.98200E-1	-2.29942E+1	-2.34699E-11	1.23131E-2	-2.98200E-1	-2.29378E+1
-2.98850E-1	-1.45642E-11	9.39365E-3	-2.98850E-1	-2.27549E+1	-1.64367E-11	1.26183E-2	-2.98850E-1	-2.29664E+1
-2.99500E-1	-2.18659E-11	1.03462E-2	-2.99500E-1	-2.27967E+1	-1.09603E-11	1.24158E-2	-2.99500E-1	-2.27424E+1
-3.00150E-1	-2.38474E-11	1.12969E-2	-3.00150E-1	-2.31759E+1	-1.30335E-11	1.18787E-2	-3.00150E-1	-2.29382E+1
-3.00800E-1	-1.88830E-11	1.14073E-2	-3.00800E-1	-2.29745E+1	-2.03416E-11	1.12583E-2	-3.00800E-1	-2.30936E+1
-3.01450E-1	-1.21083E-11	1.09672E-2	-3.01450E-1	-2.28757E+1	-2.44673E-11	1.08545E-2	-3.01450E-1	-2.28727E+1
-3.02100E-1	-1.13746E-11	1.08022E-2	-3.02100E-1	-2.29696E+1	-2.10850E-11	1.11165E-2	-3.02100E-1	-2.31283E+1
-3.02750E-1	-1.74570E-11	1.13984E-2	-3.02750E-1	-2.30120E+1	-1.37904E-11	1.14127E-2	-3.02750E-1	-2.28521E+1
